"","mu","lambda","psi","ntip","surviving_terminal","extinct_terminal","extinct_internal","surviving_internal","m","k","turnover","ef","netdiv"
"1017",0,0.4,0.01,100,1,0,0,0,0,1,0.4,0,0.4
"1018",0,0.4,0.02,100,3,0,0,4,0,7,0.4,0,0.4
"1019",0,0.4,0.02,100,1,0,0,3,0,4,0.4,0,0.4
"1020",0,0.4,0.02,100,5,0,0,1,0,6,0.4,0,0.4
"1021",0,0.4,0.02,100,4,0,0,0,0,4,0.4,0,0.4
"1022",0,0.4,0.02,100,0,0,0,4,0,4,0.4,0,0.4
"1023",0,0.4,0.02,100,0,0,0,3,0,3,0.4,0,0.4
"1024",0,0.4,0.02,100,2,0,0,3,0,5,0.4,0,0.4
"1025",0,0.4,0.02,100,1,0,0,2,0,3,0.4,0,0.4
"1026",0,0.4,0.02,100,4,0,0,3,0,7,0.4,0,0.4
"1027",0,0.4,0.02,100,1,0,0,1,0,2,0.4,0,0.4
"1028",0,0.4,0.02,100,1,0,0,5,0,6,0.4,0,0.4
"1029",0,0.4,0.02,100,3,0,0,1,0,4,0.4,0,0.4
"1030",0,0.4,0.02,100,1,0,0,6,0,7,0.4,0,0.4
"1031",0,0.4,0.02,100,3,0,0,1,0,4,0.4,0,0.4
"1032",0,0.4,0.02,100,4,0,0,1,0,5,0.4,0,0.4
"1033",0,0.4,0.02,100,1,0,0,1,0,2,0.4,0,0.4
"1034",0,0.4,0.02,100,2,0,0,7,0,9,0.4,0,0.4
"1035",0,0.4,0.02,100,4,0,0,3,0,7,0.4,0,0.4
"1036",0,0.4,0.02,100,3,0,0,2,0,5,0.4,0,0.4
"1037",0,0.4,0.02,100,1,0,0,2,0,3,0.4,0,0.4
"1038",0,0.4,0.04,100,4,0,0,2,0,6,0.4,0,0.4
"1039",0,0.4,0.04,100,4,0,0,5,0,9,0.4,0,0.4
"1040",0,0.4,0.04,100,5,0,0,9,0,14,0.4,0,0.4
"1041",0,0.4,0.04,100,7,0,0,3,0,10,0.4,0,0.4
"1042",0,0.4,0.04,100,5,0,0,5,0,10,0.4,0,0.4
"1043",0,0.4,0.04,100,4,0,0,2,0,6,0.4,0,0.4
"1044",0,0.4,0.04,100,3,0,0,10,0,13,0.4,0,0.4
"1045",0,0.4,0.04,100,3,0,0,1,0,4,0.4,0,0.4
"1046",0,0.4,0.04,100,2,0,0,1,0,3,0.4,0,0.4
"1047",0,0.4,0.04,100,4,0,0,1,0,5,0.4,0,0.4
"1048",0,0.4,0.04,100,0,0,0,5,0,5,0.4,0,0.4
"1049",0,0.4,0.04,100,3,0,0,9,0,12,0.4,0,0.4
"1050",0,0.4,0.04,100,5,0,0,11,0,16,0.4,0,0.4
"1051",0,0.4,0.04,100,6,0,0,6,0,12,0.4,0,0.4
"1052",0,0.4,0.04,100,4,0,0,7,0,11,0.4,0,0.4
"1053",0,0.4,0.04,100,6,0,0,4,0,10,0.4,0,0.4
"1054",0,0.4,0.04,100,8,0,0,3,0,11,0.4,0,0.4
"1055",0,0.4,0.04,100,2,0,0,3,0,5,0.4,0,0.4
"1056",0,0.4,0.04,100,5,0,0,5,0,10,0.4,0,0.4
"1057",0,0.4,0.04,100,2,0,0,6,0,8,0.4,0,0.4
"1058",0.2,0.5,0.005,100,0,1,0,0,1,0,0.7,0.4,0.3
"1059",0.2,0.5,0.005,100,1,0,0,0,0,1,0.7,0.4,0.3
"1060",0.2,0.5,0.005,100,0,0,0,1,0,1,0.7,0.4,0.3
"1061",0.2,0.5,0.005,100,1,1,0,0,1,1,0.7,0.4,0.3
"1062",0.2,0.5,0.005,100,0,0,0,1,0,1,0.7,0.4,0.3
"1063",0.2,0.5,0.005,100,1,0,0,1,0,2,0.7,0.4,0.3
"1064",0.2,0.5,0.005,100,2,1,0,0,1,2,0.7,0.4,0.3
"1065",0.2,0.5,0.005,100,0,0,0,1,0,1,0.7,0.4,0.3
"1066",0.2,0.5,0.005,100,0,1,0,0,1,0,0.7,0.4,0.3
"1067",0.2,0.5,0.005,100,0,0,0,2,0,2,0.7,0.4,0.3
"1068",0.2,0.5,0.005,100,0,0,0,2,0,2,0.7,0.4,0.3
"1069",0.2,0.5,0.005,100,0,1,0,1,1,1,0.7,0.4,0.3
"1070",0.2,0.5,0.005,100,2,0,0,0,0,2,0.7,0.4,0.3
"1071",0.2,0.5,0.005,100,1,0,0,0,0,1,0.7,0.4,0.3
"1072",0.2,0.5,0.005,100,2,0,0,0,0,2,0.7,0.4,0.3
"1073",0.2,0.5,0.005,100,1,1,0,0,1,1,0.7,0.4,0.3
"1074",0.2,0.5,0.01,100,1,1,0,1,1,2,0.7,0.4,0.3
"1075",0.2,0.5,0.01,100,0,0,1,1,0,2,0.7,0.4,0.3
"1076",0.2,0.5,0.01,100,2,1,0,1,1,3,0.7,0.4,0.3
"1077",0.2,0.5,0.01,100,2,1,0,1,1,3,0.7,0.4,0.3
"1078",0.2,0.5,0.01,100,2,0,0,2,0,4,0.7,0.4,0.3
"1079",0.2,0.5,0.01,100,0,1,0,2,1,2,0.7,0.4,0.3
"1080",0.2,0.5,0.01,100,0,0,0,4,0,4,0.7,0.4,0.3
"1081",0.2,0.5,0.01,100,1,1,0,0,1,1,0.7,0.4,0.3
"1082",0.2,0.5,0.01,100,1,0,2,0,0,3,0.7,0.4,0.3
"1083",0.2,0.5,0.01,100,2,0,1,0,0,3,0.7,0.4,0.3
"1084",0.2,0.5,0.01,100,1,1,0,2,1,3,0.7,0.4,0.3
"1085",0.2,0.5,0.01,100,3,1,0,1,1,4,0.7,0.4,0.3
"1086",0.2,0.5,0.01,100,1,0,0,3,0,4,0.7,0.4,0.3
"1087",0.2,0.5,0.01,100,1,0,0,3,0,4,0.7,0.4,0.3
"1088",0.2,0.5,0.01,100,1,0,0,2,0,3,0.7,0.4,0.3
"1089",0.2,0.5,0.01,100,1,1,0,1,1,2,0.7,0.4,0.3
"1090",0.2,0.5,0.01,100,0,0,0,2,0,2,0.7,0.4,0.3
"1091",0.2,0.5,0.01,100,1,1,0,0,1,1,0.7,0.4,0.3
"1092",0.2,0.5,0.02,100,4,2,0,4,2,8,0.7,0.4,0.3
"1093",0.2,0.5,0.02,100,1,1,0,1,1,2,0.7,0.4,0.3
"1094",0.2,0.5,0.02,100,2,2,1,5,2,8,0.7,0.4,0.3
"1095",0.2,0.5,0.02,100,3,1,0,0,1,3,0.7,0.4,0.3
"1096",0.2,0.5,0.02,100,0,2,0,1,2,1,0.7,0.4,0.3
"1097",0.2,0.5,0.02,100,1,0,1,6,0,8,0.7,0.4,0.3
"1098",0.2,0.5,0.02,100,3,3,0,2,3,5,0.7,0.4,0.3
"1099",0.2,0.5,0.02,100,3,1,0,1,1,4,0.7,0.4,0.3
"1100",0.2,0.5,0.02,100,1,2,0,6,2,7,0.7,0.4,0.3
"1101",0.2,0.5,0.02,100,2,2,1,4,2,7,0.7,0.4,0.3
"1102",0.2,0.5,0.02,100,1,0,0,3,0,4,0.7,0.4,0.3
"1103",0.2,0.5,0.02,100,2,1,1,4,1,7,0.7,0.4,0.3
"1104",0.2,0.5,0.02,100,1,0,0,1,0,2,0.7,0.4,0.3
"1105",0.2,0.5,0.02,100,3,3,0,5,3,8,0.7,0.4,0.3
"1106",0.2,0.5,0.02,100,0,0,0,4,0,4,0.7,0.4,0.3
"1107",0.2,0.5,0.02,100,7,3,1,8,3,16,0.7,0.4,0.3
"1108",0.2,0.5,0.02,100,1,2,0,1,2,2,0.7,0.4,0.3
"1109",0.2,0.5,0.02,100,6,0,1,1,0,8,0.7,0.4,0.3
"1110",0.2,0.5,0.02,100,3,2,0,7,2,10,0.7,0.4,0.3
"1111",0.2,0.5,0.02,100,0,0,0,1,0,1,0.7,0.4,0.3
"1112",0.2,0.5,0.04,100,3,2,0,3,2,6,0.7,0.4,0.3
"1113",0.2,0.5,0.04,100,4,5,2,5,5,11,0.7,0.4,0.3
"1114",0.2,0.5,0.04,100,5,5,0,8,5,13,0.7,0.4,0.3
"1115",0.2,0.5,0.04,100,4,2,1,5,2,10,0.7,0.4,0.3
"1116",0.2,0.5,0.04,100,7,4,0,4,4,11,0.7,0.4,0.3
"1117",0.2,0.5,0.04,100,3,4,1,5,4,9,0.7,0.4,0.3
"1118",0.2,0.5,0.04,100,7,2,0,4,2,11,0.7,0.4,0.3
"1119",0.2,0.5,0.04,100,5,2,0,7,2,12,0.7,0.4,0.3
"1120",0.2,0.5,0.04,100,4,2,0,6,2,10,0.7,0.4,0.3
"1121",0.2,0.5,0.04,100,7,1,0,2,1,9,0.7,0.4,0.3
"1122",0.2,0.5,0.04,100,7,3,0,4,3,11,0.7,0.4,0.3
"1123",0.2,0.5,0.04,100,6,1,2,8,1,16,0.7,0.4,0.3
"1124",0.2,0.5,0.04,100,1,1,1,6,1,8,0.7,0.4,0.3
"1125",0.2,0.5,0.04,100,6,4,0,4,4,10,0.7,0.4,0.3
"1126",0.2,0.5,0.04,100,4,4,0,8,4,12,0.7,0.4,0.3
"1127",0.2,0.5,0.04,100,7,3,1,4,3,12,0.7,0.4,0.3
"1128",0.2,0.5,0.04,100,2,4,1,11,4,14,0.7,0.4,0.3
"1129",0.2,0.5,0.04,100,0,2,0,7,2,7,0.7,0.4,0.3
"1130",0.2,0.5,0.04,100,6,0,3,12,0,21,0.7,0.4,0.3
"1131",0.2,0.5,0.04,100,1,0,0,5,0,6,0.7,0.4,0.3
"1132",0.1,0.5,0.005,100,3,0,0,1,0,4,0.6,0.2,0.4
"1133",0.1,0.5,0.005,100,0,0,0,1,0,1,0.6,0.2,0.4
"1134",0.1,0.5,0.005,100,2,1,0,0,1,2,0.6,0.2,0.4
"1135",0.1,0.5,0.005,100,0,0,0,1,0,1,0.6,0.2,0.4
"1136",0.1,0.5,0.005,100,0,1,0,0,1,0,0.6,0.2,0.4
"1137",0.1,0.5,0.005,100,0,0,0,1,0,1,0.6,0.2,0.4
"1138",0.1,0.5,0.005,100,0,0,0,1,0,1,0.6,0.2,0.4
"1139",0.1,0.5,0.005,100,1,1,0,0,1,1,0.6,0.2,0.4
"1140",0.1,0.5,0.005,100,1,1,0,0,1,1,0.6,0.2,0.4
"1141",0.1,0.5,0.005,100,0,1,0,1,1,1,0.6,0.2,0.4
"1142",0.1,0.5,0.005,100,0,0,0,1,0,1,0.6,0.2,0.4
"1143",0.1,0.5,0.005,100,1,0,0,0,0,1,0.6,0.2,0.4
"1144",0.1,0.5,0.01,100,1,1,0,3,1,4,0.6,0.2,0.4
"1145",0.1,0.5,0.01,100,0,0,0,1,0,1,0.6,0.2,0.4
"1146",0.1,0.5,0.01,100,1,0,0,1,0,2,0.6,0.2,0.4
"1147",0.1,0.5,0.01,100,0,0,0,1,0,1,0.6,0.2,0.4
"1148",0.1,0.5,0.01,100,1,0,0,0,0,1,0.6,0.2,0.4
"1149",0.1,0.5,0.01,100,0,0,0,2,0,2,0.6,0.2,0.4
"1150",0.1,0.5,0.01,100,1,1,0,2,1,3,0.6,0.2,0.4
"1151",0.1,0.5,0.01,100,0,2,0,0,2,0,0.6,0.2,0.4
"1152",0.1,0.5,0.01,100,2,0,0,0,0,2,0.6,0.2,0.4
"1153",0.1,0.5,0.01,100,1,0,2,2,0,5,0.6,0.2,0.4
"1154",0.1,0.5,0.01,100,1,0,0,0,0,1,0.6,0.2,0.4
"1155",0.1,0.5,0.01,100,2,1,0,2,1,4,0.6,0.2,0.4
"1156",0.1,0.5,0.01,100,2,0,0,0,0,2,0.6,0.2,0.4
"1157",0.1,0.5,0.01,100,0,0,0,3,0,3,0.6,0.2,0.4
"1158",0.1,0.5,0.01,100,0,1,0,6,1,6,0.6,0.2,0.4
"1159",0.1,0.5,0.01,100,1,0,0,0,0,1,0.6,0.2,0.4
"1160",0.1,0.5,0.01,100,2,0,0,2,0,4,0.6,0.2,0.4
"1161",0.1,0.5,0.01,100,2,0,0,1,0,3,0.6,0.2,0.4
"1162",0.1,0.5,0.01,100,1,0,0,1,0,2,0.6,0.2,0.4
"1163",0.1,0.5,0.02,100,1,0,0,3,0,4,0.6,0.2,0.4
"1164",0.1,0.5,0.02,100,2,0,0,0,0,2,0.6,0.2,0.4
"1165",0.1,0.5,0.02,100,1,0,0,2,0,3,0.6,0.2,0.4
"1166",0.1,0.5,0.02,100,1,0,0,2,0,3,0.6,0.2,0.4
"1167",0.1,0.5,0.02,100,7,0,1,3,0,11,0.6,0.2,0.4
"1168",0.1,0.5,0.02,100,2,0,0,2,0,4,0.6,0.2,0.4
"1169",0.1,0.5,0.02,100,2,0,0,2,0,4,0.6,0.2,0.4
"1170",0.1,0.5,0.02,100,1,0,0,10,0,11,0.6,0.2,0.4
"1171",0.1,0.5,0.02,100,0,1,0,4,1,4,0.6,0.2,0.4
"1172",0.1,0.5,0.02,100,3,1,0,3,1,6,0.6,0.2,0.4
"1173",0.1,0.5,0.02,100,1,0,0,3,0,4,0.6,0.2,0.4
"1174",0.1,0.5,0.02,100,3,2,0,3,2,6,0.6,0.2,0.4
"1175",0.1,0.5,0.02,100,2,2,0,5,2,7,0.6,0.2,0.4
"1176",0.1,0.5,0.02,100,3,0,0,4,0,7,0.6,0.2,0.4
"1177",0.1,0.5,0.02,100,2,1,0,1,1,3,0.6,0.2,0.4
"1178",0.1,0.5,0.02,100,2,1,0,1,1,3,0.6,0.2,0.4
"1179",0.1,0.5,0.02,100,1,0,0,4,0,5,0.6,0.2,0.4
"1180",0.1,0.5,0.02,100,2,1,0,4,1,6,0.6,0.2,0.4
"1181",0.1,0.5,0.02,100,1,1,0,1,1,2,0.6,0.2,0.4
"1182",0.1,0.5,0.02,100,2,0,0,5,0,7,0.6,0.2,0.4
"1183",0.1,0.5,0.04,100,2,2,0,2,2,4,0.6,0.2,0.4
"1184",0.1,0.5,0.04,100,3,1,0,5,1,8,0.6,0.2,0.4
"1185",0.1,0.5,0.04,100,1,0,0,3,0,4,0.6,0.2,0.4
"1186",0.1,0.5,0.04,100,1,2,0,7,2,8,0.6,0.2,0.4
"1187",0.1,0.5,0.04,100,4,1,0,10,1,14,0.6,0.2,0.4
"1188",0.1,0.5,0.04,100,5,1,0,5,1,10,0.6,0.2,0.4
"1189",0.1,0.5,0.04,100,5,0,0,4,0,9,0.6,0.2,0.4
"1190",0.1,0.5,0.04,100,5,1,0,5,1,10,0.6,0.2,0.4
"1191",0.1,0.5,0.04,100,4,0,0,7,0,11,0.6,0.2,0.4
"1192",0.1,0.5,0.04,100,1,0,0,4,0,5,0.6,0.2,0.4
"1193",0.1,0.5,0.04,100,3,3,0,5,3,8,0.6,0.2,0.4
"1194",0.1,0.5,0.04,100,1,1,0,3,1,4,0.6,0.2,0.4
"1195",0.1,0.5,0.04,100,1,1,0,3,1,4,0.6,0.2,0.4
"1196",0.1,0.5,0.04,100,4,1,0,6,1,10,0.6,0.2,0.4
"1197",0.1,0.5,0.04,100,3,1,0,10,1,13,0.6,0.2,0.4
"1198",0.1,0.5,0.04,100,4,0,0,8,0,12,0.6,0.2,0.4
"1199",0.1,0.5,0.04,100,6,0,0,3,0,9,0.6,0.2,0.4
"1200",0.1,0.5,0.04,100,3,2,0,6,2,9,0.6,0.2,0.4
"1201",0.1,0.5,0.04,100,3,0,0,5,0,8,0.6,0.2,0.4
"1202",0.1,0.5,0.04,100,1,3,0,7,3,8,0.6,0.2,0.4
"1203",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1204",0,0.5,0.005,100,1,0,0,1,0,2,0.5,0,0.5
"1205",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1206",0,0.5,0.005,100,0,0,0,1,0,1,0.5,0,0.5
"1207",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1208",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1209",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1210",0,0.5,0.005,100,0,0,0,1,0,1,0.5,0,0.5
"1211",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1212",0,0.5,0.005,100,0,0,0,1,0,1,0.5,0,0.5
"1213",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1214",0,0.5,0.005,100,0,0,0,1,0,1,0.5,0,0.5
"1215",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1216",0,0.5,0.005,100,1,0,0,0,0,1,0.5,0,0.5
"1217",0,0.5,0.005,100,0,0,0,2,0,2,0.5,0,0.5
"1218",0,0.5,0.005,100,0,0,0,1,0,1,0.5,0,0.5
"1219",0,0.5,0.01,100,0,0,0,1,0,1,0.5,0,0.5
"1220",0,0.5,0.01,100,0,0,0,1,0,1,0.5,0,0.5
"1221",0,0.5,0.01,100,3,0,0,1,0,4,0.5,0,0.5
"1222",0,0.5,0.01,100,1,0,0,1,0,2,0.5,0,0.5
"1223",0,0.5,0.01,100,1,0,0,3,0,4,0.5,0,0.5
"1224",0,0.5,0.01,100,2,0,0,1,0,3,0.5,0,0.5
"1225",0,0.5,0.01,100,2,0,0,1,0,3,0.5,0,0.5
"1226",0,0.5,0.01,100,1,0,0,0,0,1,0.5,0,0.5
"1227",0,0.5,0.01,100,3,0,0,4,0,7,0.5,0,0.5
"1228",0,0.5,0.01,100,0,0,0,1,0,1,0.5,0,0.5
"1229",0,0.5,0.01,100,1,0,0,1,0,2,0.5,0,0.5
"1230",0,0.5,0.01,100,2,0,0,2,0,4,0.5,0,0.5
"1231",0,0.5,0.01,100,0,0,0,2,0,2,0.5,0,0.5
"1232",0,0.5,0.01,100,1,0,0,1,0,2,0.5,0,0.5
"1233",0,0.5,0.01,100,1,0,0,2,0,3,0.5,0,0.5
"1234",0,0.5,0.02,100,2,0,0,4,0,6,0.5,0,0.5
"1235",0,0.5,0.02,100,1,0,0,4,0,5,0.5,0,0.5
"1236",0,0.5,0.02,100,3,0,0,2,0,5,0.5,0,0.5
"1237",0,0.5,0.02,100,2,0,0,2,0,4,0.5,0,0.5
"1238",0,0.5,0.02,100,3,0,0,1,0,4,0.5,0,0.5
"1239",0,0.5,0.02,100,1,0,0,2,0,3,0.5,0,0.5
"1240",0,0.5,0.02,100,1,0,0,4,0,5,0.5,0,0.5
"1241",0,0.5,0.02,100,1,0,0,3,0,4,0.5,0,0.5
"1242",0,0.5,0.02,100,1,0,0,2,0,3,0.5,0,0.5
"1243",0,0.5,0.02,100,4,0,0,6,0,10,0.5,0,0.5
"1244",0,0.5,0.02,100,2,0,0,5,0,7,0.5,0,0.5
"1245",0,0.5,0.02,100,3,0,0,1,0,4,0.5,0,0.5
"1246",0,0.5,0.02,100,0,0,0,1,0,1,0.5,0,0.5
"1247",0,0.5,0.02,100,5,0,0,2,0,7,0.5,0,0.5
"1248",0,0.5,0.02,100,4,0,0,1,0,5,0.5,0,0.5
"1249",0,0.5,0.02,100,3,0,0,0,0,3,0.5,0,0.5
"1250",0,0.5,0.02,100,2,0,0,1,0,3,0.5,0,0.5
"1251",0,0.5,0.02,100,1,0,0,3,0,4,0.5,0,0.5
"1252",0,0.5,0.02,100,1,0,0,3,0,4,0.5,0,0.5
"1253",0,0.5,0.04,100,3,0,0,3,0,6,0.5,0,0.5
"1254",0,0.5,0.04,100,5,0,0,2,0,7,0.5,0,0.5
"1255",0,0.5,0.04,100,6,0,0,6,0,12,0.5,0,0.5
"1256",0,0.5,0.04,100,3,0,0,6,0,9,0.5,0,0.5
"1257",0,0.5,0.04,100,5,0,0,5,0,10,0.5,0,0.5
"1258",0,0.5,0.04,100,3,0,0,3,0,6,0.5,0,0.5
"1259",0,0.5,0.04,100,4,0,0,5,0,9,0.5,0,0.5
"1260",0,0.5,0.04,100,0,0,0,5,0,5,0.5,0,0.5
"1261",0,0.5,0.04,100,2,0,0,5,0,7,0.5,0,0.5
"1262",0,0.5,0.04,100,2,0,0,3,0,5,0.5,0,0.5
"1263",0,0.5,0.04,100,4,0,0,6,0,10,0.5,0,0.5
"1264",0,0.5,0.04,100,5,0,0,6,0,11,0.5,0,0.5
"1265",0,0.5,0.04,100,4,0,0,3,0,7,0.5,0,0.5
"1266",0,0.5,0.04,100,6,0,0,7,0,13,0.5,0,0.5
"1267",0,0.5,0.04,100,6,0,0,2,0,8,0.5,0,0.5
"1268",0,0.5,0.04,100,4,0,0,3,0,7,0.5,0,0.5
"1269",0,0.5,0.04,100,3,0,0,5,0,8,0.5,0,0.5
"1270",0,0.5,0.04,100,2,0,0,5,0,7,0.5,0,0.5
"1271",0,0.5,0.04,100,4,0,0,5,0,9,0.5,0,0.5
"1272",0,0.5,0.04,100,3,0,0,4,0,7,0.5,0,0.5
"1273",0.2,0.3,0.005,200,3,7,1,3,7,7,0.5,0.666666666666667,0.1
"1274",0.2,0.3,0.005,200,3,9,1,5,9,9,0.5,0.666666666666667,0.1
"1275",0.2,0.3,0.005,200,4,5,3,3,5,10,0.5,0.666666666666667,0.1
"1276",0.2,0.3,0.005,200,1,0,4,2,0,7,0.5,0.666666666666667,0.1
"1277",0.2,0.3,0.005,200,1,8,4,5,8,10,0.5,0.666666666666667,0.1
"1278",0.2,0.3,0.005,200,0,4,0,7,4,7,0.5,0.666666666666667,0.1
"1279",0.2,0.3,0.005,200,0,2,1,0,2,1,0.5,0.666666666666667,0.1
"1280",0.2,0.3,0.005,200,5,3,1,1,3,7,0.5,0.666666666666667,0.1
"1281",0.2,0.3,0.005,200,0,7,4,8,7,12,0.5,0.666666666666667,0.1
"1282",0.2,0.3,0.005,200,1,3,0,1,3,2,0.5,0.666666666666667,0.1
"1283",0.2,0.3,0.005,200,2,3,1,3,3,6,0.5,0.666666666666667,0.1
"1284",0.2,0.3,0.005,200,2,4,0,1,4,3,0.5,0.666666666666667,0.1
"1285",0.2,0.3,0.005,200,2,2,0,5,2,7,0.5,0.666666666666667,0.1
"1286",0.2,0.3,0.005,200,2,2,1,2,2,5,0.5,0.666666666666667,0.1
"1287",0.2,0.3,0.005,200,4,4,2,4,4,10,0.5,0.666666666666667,0.1
"1288",0.2,0.3,0.005,200,1,2,2,4,2,7,0.5,0.666666666666667,0.1
"1289",0.2,0.3,0.005,200,1,2,4,4,2,9,0.5,0.666666666666667,0.1
"1290",0.2,0.3,0.005,200,1,4,1,2,4,4,0.5,0.666666666666667,0.1
"1291",0.2,0.3,0.005,200,2,3,0,1,3,3,0.5,0.666666666666667,0.1
"1292",0.2,0.3,0.005,200,1,2,0,1,2,2,0.5,0.666666666666667,0.1
"1293",0.2,0.3,0.01,200,7,6,1,11,6,19,0.5,0.666666666666667,0.1
"1294",0.2,0.3,0.01,200,7,7,1,8,7,16,0.5,0.666666666666667,0.1
"1295",0.2,0.3,0.01,200,2,6,1,8,6,11,0.5,0.666666666666667,0.1
"1296",0.2,0.3,0.01,200,4,5,1,7,5,12,0.5,0.666666666666667,0.1
"1297",0.2,0.3,0.01,200,3,8,1,6,8,10,0.5,0.666666666666667,0.1
"1298",0.2,0.3,0.01,200,1,3,1,9,3,11,0.5,0.666666666666667,0.1
"1299",0.2,0.3,0.01,200,6,1,3,4,1,13,0.5,0.666666666666667,0.1
"1300",0.2,0.3,0.01,200,2,8,0,6,8,8,0.5,0.666666666666667,0.1
"1301",0.2,0.3,0.01,200,1,6,2,5,6,8,0.5,0.666666666666667,0.1
"1302",0.2,0.3,0.01,200,3,4,1,4,4,8,0.5,0.666666666666667,0.1
"1303",0.2,0.3,0.01,200,6,10,3,8,10,17,0.5,0.666666666666667,0.1
"1304",0.2,0.3,0.01,200,4,7,1,2,7,7,0.5,0.666666666666667,0.1
"1305",0.2,0.3,0.01,200,4,9,6,12,9,22,0.5,0.666666666666667,0.1
"1306",0.2,0.3,0.01,200,1,6,4,9,6,14,0.5,0.666666666666667,0.1
"1307",0.2,0.3,0.01,200,7,10,0,3,10,10,0.5,0.666666666666667,0.1
"1308",0.2,0.3,0.01,200,8,13,2,11,13,21,0.5,0.666666666666667,0.1
"1309",0.2,0.3,0.01,200,2,2,0,5,2,7,0.5,0.666666666666667,0.1
"1310",0.2,0.3,0.01,200,0,4,2,11,4,13,0.5,0.666666666666667,0.1
"1311",0.2,0.3,0.01,200,5,7,3,7,7,15,0.5,0.666666666666667,0.1
"1312",0.2,0.3,0.01,200,3,11,2,7,11,12,0.5,0.666666666666667,0.1
"1313",0.2,0.3,0.02,200,10,13,6,17,13,33,0.5,0.666666666666667,0.1
"1314",0.2,0.3,0.02,200,6,15,1,22,15,29,0.5,0.666666666666667,0.1
"1315",0.2,0.3,0.02,200,9,16,7,20,16,36,0.5,0.666666666666667,0.1
"1316",0.2,0.3,0.02,200,4,12,1,20,12,25,0.5,0.666666666666667,0.1
"1317",0.2,0.3,0.02,200,8,7,6,15,7,29,0.5,0.666666666666667,0.1
"1318",0.2,0.3,0.02,200,6,8,8,12,8,26,0.5,0.666666666666667,0.1
"1319",0.2,0.3,0.02,200,8,16,7,16,16,31,0.5,0.666666666666667,0.1
"1320",0.2,0.3,0.02,200,11,16,4,18,16,33,0.5,0.666666666666667,0.1
"1321",0.2,0.3,0.02,200,5,9,4,12,9,21,0.5,0.666666666666667,0.1
"1322",0.2,0.3,0.02,200,7,18,4,22,18,33,0.5,0.666666666666667,0.1
"1323",0.2,0.3,0.02,200,4,10,6,7,10,17,0.5,0.666666666666667,0.1
"1324",0.2,0.3,0.02,200,7,14,4,20,14,31,0.5,0.666666666666667,0.1
"1325",0.2,0.3,0.02,200,9,14,3,22,14,34,0.5,0.666666666666667,0.1
"1326",0.2,0.3,0.02,200,8,11,11,18,11,37,0.5,0.666666666666667,0.1
"1327",0.2,0.3,0.02,200,4,14,5,12,14,21,0.5,0.666666666666667,0.1
"1328",0.2,0.3,0.02,200,12,10,1,15,10,28,0.5,0.666666666666667,0.1
"1329",0.2,0.3,0.02,200,5,17,4,16,17,25,0.5,0.666666666666667,0.1
"1330",0.2,0.3,0.02,200,7,12,7,17,12,31,0.5,0.666666666666667,0.1
"1331",0.2,0.3,0.02,200,8,10,4,14,10,26,0.5,0.666666666666667,0.1
"1332",0.2,0.3,0.02,200,11,18,5,17,18,33,0.5,0.666666666666667,0.1
"1333",0.2,0.3,0.04,200,14,36,5,32,36,51,0.5,0.666666666666667,0.1
"1334",0.2,0.3,0.04,200,14,36,5,27,36,46,0.5,0.666666666666667,0.1
"1335",0.2,0.3,0.04,200,6,32,17,27,32,50,0.5,0.666666666666667,0.1
"1336",0.2,0.3,0.04,200,14,21,3,32,21,49,0.5,0.666666666666667,0.1
"1337",0.2,0.3,0.04,200,12,42,28,45,42,85,0.5,0.666666666666667,0.1
"1338",0.2,0.3,0.04,200,17,34,21,35,34,73,0.5,0.666666666666667,0.1
"1339",0.2,0.3,0.04,200,10,22,13,27,22,50,0.5,0.666666666666667,0.1
"1340",0.2,0.3,0.04,200,12,19,10,32,19,54,0.5,0.666666666666667,0.1
"1341",0.2,0.3,0.04,200,9,13,9,31,13,49,0.5,0.666666666666667,0.1
"1342",0.2,0.3,0.04,200,14,21,8,23,21,45,0.5,0.666666666666667,0.1
"1343",0.2,0.3,0.04,200,10,41,13,26,41,49,0.5,0.666666666666667,0.1
"1344",0.2,0.3,0.04,200,12,24,4,21,24,37,0.5,0.666666666666667,0.1
"1345",0.2,0.3,0.04,200,17,28,9,27,28,53,0.5,0.666666666666667,0.1
"1346",0.2,0.3,0.04,200,10,22,6,32,22,48,0.5,0.666666666666667,0.1
"1347",0.2,0.3,0.04,200,11,36,10,29,36,50,0.5,0.666666666666667,0.1
"1348",0.2,0.3,0.04,200,14,16,2,24,16,40,0.5,0.666666666666667,0.1
"1349",0.2,0.3,0.04,200,11,17,11,31,17,53,0.5,0.666666666666667,0.1
"1350",0.2,0.3,0.04,200,19,27,2,34,27,55,0.5,0.666666666666667,0.1
