mu	lambda	eps	turnover	netdiv	psi	ntip	m.type	k.type	k.ratio
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	1	12	0.923076923
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	0	10	1
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	2	3	0.6
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	0	23	1
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	1	22	0.956521739
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	0	9	1
0.130434783	0.869565217	0.15	1	0.739130435	0.05	200	2	11	0.846153846
0.02	0.08	0.25	0.1	0.06	0.05	200	12	148	0.925
0.02	0.08	0.25	0.1	0.06	0.05	200	18	149	0.892215569
0.02	0.08	0.25	0.1	0.06	0.05	200	21	168	0.888888889
0.02	0.08	0.25	0.1	0.06	0.05	200	13	158	0.923976608
0.02	0.08	0.25	0.1	0.06	0.05	200	12	158	0.929411765
0.02	0.08	0.25	0.1	0.06	0.05	200	13	142	0.916129032
0.02	0.08	0.25	0.1	0.06	0.05	200	14	139	0.908496732
0.02	0.08	0.25	0.1	0.06	0.05	200	14	138	0.907894737
0.02	0.08	0.25	0.1	0.06	0.05	200	14	127	0.90070922
0.02	0.08	0.25	0.1	0.06	0.05	200	13	116	0.899224806
0.02	0.08	0.25	0.1	0.06	0.05	200	16	163	0.910614525
0.02	0.08	0.25	0.1	0.06	0.05	200	24	151	0.862857143
0.02	0.08	0.25	0.1	0.06	0.05	200	12	139	0.920529801
0.02	0.08	0.25	0.1	0.06	0.05	200	21	196	0.903225806
0.02	0.08	0.25	0.1	0.06	0.05	200	19	127	0.869863014
0.02	0.08	0.25	0.1	0.06	0.05	200	16	155	0.906432749
0.02	0.08	0.25	0.1	0.06	0.05	200	13	173	0.930107527
0.02	0.08	0.25	0.1	0.06	0.05	200	17	147	0.896341463
0.02	0.08	0.25	0.1	0.06	0.05	200	24	171	0.876923077
0.02	0.08	0.25	0.1	0.06	0.05	200	15	160	0.914285714
0.04	0.16	0.25	0.2	0.12	0.05	200	7	70	0.909090909
0.04	0.16	0.25	0.2	0.12	0.05	200	9	60	0.869565217
0.04	0.16	0.25	0.2	0.12	0.05	200	9	75	0.892857143
0.04	0.16	0.25	0.2	0.12	0.05	200	14	64	0.820512821
0.04	0.16	0.25	0.2	0.12	0.05	200	12	75	0.862068966
0.04	0.16	0.25	0.2	0.12	0.05	200	7	72	0.911392405
0.04	0.16	0.25	0.2	0.12	0.05	200	12	79	0.868131868
0.04	0.16	0.25	0.2	0.12	0.05	200	16	73	0.820224719
0.04	0.16	0.25	0.2	0.12	0.05	200	12	81	0.870967742
0.04	0.16	0.25	0.2	0.12	0.05	200	12	71	0.855421687
0.04	0.16	0.25	0.2	0.12	0.05	200	7	67	0.905405405
0.04	0.16	0.25	0.2	0.12	0.05	200	6	58	0.90625
0.04	0.16	0.25	0.2	0.12	0.05	200	6	63	0.913043478
0.04	0.16	0.25	0.2	0.12	0.05	200	5	71	0.934210526
0.04	0.16	0.25	0.2	0.12	0.05	200	18	79	0.81443299
0.04	0.16	0.25	0.2	0.12	0.05	200	8	79	0.908045977
0.04	0.16	0.25	0.2	0.12	0.05	200	10	87	0.896907216
0.04	0.16	0.25	0.2	0.12	0.05	200	11	65	0.855263158
0.04	0.16	0.25	0.2	0.12	0.05	200	9	72	0.888888889
0.04	0.16	0.25	0.2	0.12	0.05	200	12	76	0.863636364
0.06	0.24	0.25	0.3	0.18	0.05	200	0	40	1
0.06	0.24	0.25	0.3	0.18	0.05	200	5	52	0.912280702
0.06	0.24	0.25	0.3	0.18	0.05	200	6	44	0.88
0.06	0.24	0.25	0.3	0.18	0.05	200	6	40	0.869565217
0.06	0.24	0.25	0.3	0.18	0.05	200	5	51	0.910714286
0.06	0.24	0.25	0.3	0.18	0.05	200	7	49	0.875
0.06	0.24	0.25	0.3	0.18	0.05	200	3	48	0.941176471
0.06	0.24	0.25	0.3	0.18	0.05	200	7	48	0.872727273
0.06	0.24	0.25	0.3	0.18	0.05	200	9	58	0.865671642
0.06	0.24	0.25	0.3	0.18	0.05	200	5	43	0.895833333
0.06	0.24	0.25	0.3	0.18	0.05	200	6	42	0.875
0.06	0.24	0.25	0.3	0.18	0.05	200	6	48	0.888888889
0.06	0.24	0.25	0.3	0.18	0.05	200	7	69	0.907894737
0.06	0.24	0.25	0.3	0.18	0.05	200	2	40	0.952380952
0.06	0.24	0.25	0.3	0.18	0.05	200	10	39	0.795918367
0.06	0.24	0.25	0.3	0.18	0.05	200	8	50	0.862068966
0.06	0.24	0.25	0.3	0.18	0.05	200	7	61	0.897058824
0.06	0.24	0.25	0.3	0.18	0.05	200	7	43	0.86
0.06	0.24	0.25	0.3	0.18	0.05	200	3	52	0.945454545
0.06	0.24	0.25	0.3	0.18	0.05	200	6	45	0.882352941
0.08	0.32	0.25	0.4	0.24	0.05	200	6	32	0.842105263
0.08	0.32	0.25	0.4	0.24	0.05	200	3	36	0.923076923
0.08	0.32	0.25	0.4	0.24	0.05	200	3	35	0.921052632
0.08	0.32	0.25	0.4	0.24	0.05	200	4	28	0.875
0.08	0.32	0.25	0.4	0.24	0.05	200	8	45	0.849056604
0.08	0.32	0.25	0.4	0.24	0.05	200	4	44	0.916666667
0.08	0.32	0.25	0.4	0.24	0.05	200	13	49	0.790322581
0.08	0.32	0.25	0.4	0.24	0.05	200	5	39	0.886363636
0.08	0.32	0.25	0.4	0.24	0.05	200	7	36	0.837209302
0.08	0.32	0.25	0.4	0.24	0.05	200	1	23	0.958333333
0.08	0.32	0.25	0.4	0.24	0.05	200	2	27	0.931034483
0.08	0.32	0.25	0.4	0.24	0.05	200	5	31	0.861111111
0.08	0.32	0.25	0.4	0.24	0.05	200	4	38	0.904761905
0.08	0.32	0.25	0.4	0.24	0.05	200	4	34	0.894736842
0.08	0.32	0.25	0.4	0.24	0.05	200	6	33	0.846153846
0.08	0.32	0.25	0.4	0.24	0.05	200	9	37	0.804347826
0.08	0.32	0.25	0.4	0.24	0.05	200	6	23	0.793103448
0.08	0.32	0.25	0.4	0.24	0.05	200	5	40	0.888888889
0.08	0.32	0.25	0.4	0.24	0.05	200	15	43	0.74137931
0.08	0.32	0.25	0.4	0.24	0.05	200	12	45	0.789473684
0.1	0.4	0.25	0.5	0.3	0.05	200	5	23	0.821428571
0.1	0.4	0.25	0.5	0.3	0.05	200	8	25	0.757575758
0.1	0.4	0.25	0.5	0.3	0.05	200	7	33	0.825
0.1	0.4	0.25	0.5	0.3	0.05	200	4	33	0.891891892
0.1	0.4	0.25	0.5	0.3	0.05	200	5	27	0.84375
0.1	0.4	0.25	0.5	0.3	0.05	200	6	25	0.806451613
0.1	0.4	0.25	0.5	0.3	0.05	200	5	28	0.848484848
0.1	0.4	0.25	0.5	0.3	0.05	200	4	25	0.862068966
0.1	0.4	0.25	0.5	0.3	0.05	200	4	22	0.846153846
0.1	0.4	0.25	0.5	0.3	0.05	200	4	38	0.904761905
0.1	0.4	0.25	0.5	0.3	0.05	200	4	29	0.878787879
0.1	0.4	0.25	0.5	0.3	0.05	200	7	34	0.829268293
0.1	0.4	0.25	0.5	0.3	0.05	200	3	26	0.896551724
0.1	0.4	0.25	0.5	0.3	0.05	200	6	25	0.806451613
0.1	0.4	0.25	0.5	0.3	0.05	200	7	33	0.825
0.1	0.4	0.25	0.5	0.3	0.05	200	3	18	0.857142857
0.1	0.4	0.25	0.5	0.3	0.05	200	5	33	0.868421053
0.1	0.4	0.25	0.5	0.3	0.05	200	2	33	0.942857143
0.1	0.4	0.25	0.5	0.3	0.05	200	4	18	0.818181818
0.1	0.4	0.25	0.5	0.3	0.05	200	4	30	0.882352941
0.12	0.48	0.25	0.6	0.36	0.05	200	5	28	0.848484848
0.12	0.48	0.25	0.6	0.36	0.05	200	7	24	0.774193548
0.12	0.48	0.25	0.6	0.36	0.05	200	7	30	0.810810811
0.12	0.48	0.25	0.6	0.36	0.05	200	2	21	0.913043478
0.12	0.48	0.25	0.6	0.36	0.05	200	3	24	0.888888889
0.12	0.48	0.25	0.6	0.36	0.05	200	5	19	0.791666667
0.12	0.48	0.25	0.6	0.36	0.05	200	3	18	0.857142857
0.12	0.48	0.25	0.6	0.36	0.05	200	4	25	0.862068966
0.12	0.48	0.25	0.6	0.36	0.05	200	6	22	0.785714286
0.12	0.48	0.25	0.6	0.36	0.05	200	4	23	0.851851852
0.12	0.48	0.25	0.6	0.36	0.05	200	4	28	0.875
0.12	0.48	0.25	0.6	0.36	0.05	200	6	25	0.806451613
0.12	0.48	0.25	0.6	0.36	0.05	200	3	25	0.892857143
0.12	0.48	0.25	0.6	0.36	0.05	200	6	34	0.85
0.12	0.48	0.25	0.6	0.36	0.05	200	6	28	0.823529412
0.12	0.48	0.25	0.6	0.36	0.05	200	3	25	0.892857143
0.12	0.48	0.25	0.6	0.36	0.05	200	3	17	0.85
0.12	0.48	0.25	0.6	0.36	0.05	200	2	19	0.904761905
0.12	0.48	0.25	0.6	0.36	0.05	200	1	16	0.941176471
0.12	0.48	0.25	0.6	0.36	0.05	200	2	18	0.9
0.14	0.56	0.25	0.7	0.42	0.05	200	0	25	1
0.14	0.56	0.25	0.7	0.42	0.05	200	5	19	0.791666667
0.14	0.56	0.25	0.7	0.42	0.05	200	2	20	0.909090909
0.14	0.56	0.25	0.7	0.42	0.05	200	3	17	0.85
0.14	0.56	0.25	0.7	0.42	0.05	200	5	26	0.838709677
0.14	0.56	0.25	0.7	0.42	0.05	200	5	23	0.821428571
0.14	0.56	0.25	0.7	0.42	0.05	200	0	25	1
0.14	0.56	0.25	0.7	0.42	0.05	200	3	20	0.869565217
0.14	0.56	0.25	0.7	0.42	0.05	200	2	16	0.888888889
0.14	0.56	0.25	0.7	0.42	0.05	200	1	14	0.933333333
0.14	0.56	0.25	0.7	0.42	0.05	200	2	25	0.925925926
0.14	0.56	0.25	0.7	0.42	0.05	200	2	11	0.846153846
0.14	0.56	0.25	0.7	0.42	0.05	200	2	20	0.909090909
0.14	0.56	0.25	0.7	0.42	0.05	200	2	19	0.904761905
0.14	0.56	0.25	0.7	0.42	0.05	200	2	29	0.935483871
0.14	0.56	0.25	0.7	0.42	0.05	200	5	21	0.807692308
0.14	0.56	0.25	0.7	0.42	0.05	200	1	15	0.9375
0.14	0.56	0.25	0.7	0.42	0.05	200	3	23	0.884615385
0.14	0.56	0.25	0.7	0.42	0.05	200	4	23	0.851851852
0.14	0.56	0.25	0.7	0.42	0.05	200	2	20	0.909090909
0.16	0.64	0.25	0.8	0.48	0.05	200	3	15	0.833333333
0.16	0.64	0.25	0.8	0.48	0.05	200	4	24	0.857142857
0.16	0.64	0.25	0.8	0.48	0.05	200	2	13	0.866666667
0.16	0.64	0.25	0.8	0.48	0.05	200	2	22	0.916666667
0.16	0.64	0.25	0.8	0.48	0.05	200	4	15	0.789473684
0.16	0.64	0.25	0.8	0.48	0.05	200	2	17	0.894736842
0.16	0.64	0.25	0.8	0.48	0.05	200	5	20	0.8
0.16	0.64	0.25	0.8	0.48	0.05	200	1	20	0.952380952
0.16	0.64	0.25	0.8	0.48	0.05	200	5	15	0.75
0.16	0.64	0.25	0.8	0.48	0.05	200	2	22	0.916666667
0.16	0.64	0.25	0.8	0.48	0.05	200	2	19	0.904761905
0.16	0.64	0.25	0.8	0.48	0.05	200	1	20	0.952380952
0.16	0.64	0.25	0.8	0.48	0.05	200	2	17	0.894736842
0.16	0.64	0.25	0.8	0.48	0.05	200	5	13	0.722222222
0.16	0.64	0.25	0.8	0.48	0.05	200	0	16	1
0.16	0.64	0.25	0.8	0.48	0.05	200	4	18	0.818181818
0.16	0.64	0.25	0.8	0.48	0.05	200	0	19	1
0.16	0.64	0.25	0.8	0.48	0.05	200	3	9	0.75
0.16	0.64	0.25	0.8	0.48	0.05	200	1	13	0.928571429
0.16	0.64	0.25	0.8	0.48	0.05	200	2	18	0.9
0.18	0.72	0.25	0.9	0.54	0.05	200	4	14	0.777777778
0.18	0.72	0.25	0.9	0.54	0.05	200	0	21	1
0.18	0.72	0.25	0.9	0.54	0.05	200	3	14	0.823529412
0.18	0.72	0.25	0.9	0.54	0.05	200	6	11	0.647058824
0.18	0.72	0.25	0.9	0.54	0.05	200	5	16	0.761904762
0.18	0.72	0.25	0.9	0.54	0.05	200	2	12	0.857142857
0.18	0.72	0.25	0.9	0.54	0.05	200	5	16	0.761904762
0.18	0.72	0.25	0.9	0.54	0.05	200	0	13	1
0.18	0.72	0.25	0.9	0.54	0.05	200	1	14	0.933333333
0.18	0.72	0.25	0.9	0.54	0.05	200	0	11	1
0.18	0.72	0.25	0.9	0.54	0.05	200	3	17	0.85
0.18	0.72	0.25	0.9	0.54	0.05	200	4	19	0.826086957
0.18	0.72	0.25	0.9	0.54	0.05	200	2	24	0.923076923
0.18	0.72	0.25	0.9	0.54	0.05	200	3	21	0.875
0.18	0.72	0.25	0.9	0.54	0.05	200	1	16	0.941176471
0.18	0.72	0.25	0.9	0.54	0.05	200	0	15	1
0.18	0.72	0.25	0.9	0.54	0.05	200	1	16	0.941176471
0.18	0.72	0.25	0.9	0.54	0.05	200	3	21	0.875
0.18	0.72	0.25	0.9	0.54	0.05	200	4	17	0.80952381
0.18	0.72	0.25	0.9	0.54	0.05	200	4	17	0.80952381
0.2	0.8	0.25	1	0.6	0.05	200	0	17	1
0.2	0.8	0.25	1	0.6	0.05	200	3	16	0.842105263
0.2	0.8	0.25	1	0.6	0.05	200	2	17	0.894736842
0.2	0.8	0.25	1	0.6	0.05	200	0	9	1
0.2	0.8	0.25	1	0.6	0.05	200	2	11	0.846153846
0.2	0.8	0.25	1	0.6	0.05	200	1	15	0.9375
0.2	0.8	0.25	1	0.6	0.05	200	4	15	0.789473684
0.2	0.8	0.25	1	0.6	0.05	200	2	16	0.888888889
0.2	0.8	0.25	1	0.6	0.05	200	6	18	0.75
0.2	0.8	0.25	1	0.6	0.05	200	2	22	0.916666667
0.2	0.8	0.25	1	0.6	0.05	200	0	17	1
0.2	0.8	0.25	1	0.6	0.05	200	3	11	0.785714286
0.2	0.8	0.25	1	0.6	0.05	200	1	12	0.923076923
0.2	0.8	0.25	1	0.6	0.05	200	4	23	0.851851852
0.2	0.8	0.25	1	0.6	0.05	200	4	12	0.75
0.2	0.8	0.25	1	0.6	0.05	200	2	16	0.888888889
0.2	0.8	0.25	1	0.6	0.05	200	2	12	0.857142857
0.2	0.8	0.25	1	0.6	0.05	200	2	16	0.888888889
0.2	0.8	0.25	1	0.6	0.05	200	5	23	0.821428571
0.2	0.8	0.25	1	0.6	0.05	200	3	16	0.842105263
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	20	167	0.893048128
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	17	179	0.913265306
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	22	160	0.879120879
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	28	192	0.872727273
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	38	232	0.859259259
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	15	183	0.924242424
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	40	195	0.829787234
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	33	181	0.845794393
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	30	152	0.835164835
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	23	193	0.893518519
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	30	210	0.875
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	26	151	0.853107345
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	39	170	0.813397129
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	22	161	0.879781421
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	23	181	0.887254902
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	34	209	0.860082305
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	28	196	0.875
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	42	247	0.85467128
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	21	160	0.883977901
0.025925926	0.074074074	0.35	0.1	0.048148148	0.05	200	42	221	0.840304183
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	22	100	0.819672131
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	30	112	0.788732394
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	15	74	0.831460674
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	20	103	0.837398374
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	19	84	0.815533981
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	17	59	0.776315789
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	22	77	0.777777778
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	15	97	0.866071429
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	15	86	0.851485149
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	16	90	0.849056604
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	18	96	0.842105263
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	21	91	0.8125
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	17	75	0.815217391
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	13	85	0.867346939
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	22	102	0.822580645
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	16	79	0.831578947
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	18	90	0.833333333
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	11	70	0.864197531
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	20	80	0.8
0.051851852	0.148148148	0.35	0.2	0.096296296	0.05	200	19	69	0.784090909
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	12	68	0.85
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	12	53	0.815384615
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	5	51	0.910714286
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	9	41	0.82
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	11	61	0.847222222
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	9	43	0.826923077
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	9	64	0.876712329
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	18	53	0.746478873
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	6	61	0.910447761
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	10	61	0.85915493
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	8	60	0.882352941
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	10	48	0.827586207
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	12	53	0.815384615
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	15	72	0.827586207
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	5	60	0.923076923
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	11	45	0.803571429
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	9	52	0.852459016
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	13	54	0.805970149
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	11	66	0.857142857
0.077777778	0.222222222	0.35	0.3	0.144444444	0.05	200	12	61	0.835616438
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	8	50	0.862068966
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	9	42	0.823529412
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	5	45	0.9
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	8	42	0.84
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	5	45	0.9
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	10	46	0.821428571
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	9	45	0.833333333
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	8	52	0.866666667
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	19	60	0.759493671
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	8	39	0.829787234
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	13	43	0.767857143
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	6	47	0.886792453
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	11	45	0.803571429
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	7	38	0.844444444
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	12	34	0.739130435
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	13	51	0.796875
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	5	39	0.886363636
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	11	41	0.788461538
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	16	51	0.76119403
0.103703704	0.296296296	0.35	0.4	0.192592593	0.05	200	22	44	0.666666667
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	7	28	0.8
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	5	35	0.875
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	14	44	0.75862069
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	6	37	0.860465116
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	7	30	0.810810811
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	5	37	0.880952381
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	5	28	0.848484848
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	10	54	0.84375
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	16	39	0.709090909
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	10	37	0.787234043
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	3	30	0.909090909
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	7	31	0.815789474
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	3	38	0.926829268
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	13	42	0.763636364
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	10	32	0.761904762
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	8	30	0.789473684
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	10	34	0.772727273
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	6	27	0.818181818
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	11	35	0.760869565
0.12962963	0.37037037	0.35	0.5	0.240740741	0.05	200	8	35	0.813953488
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	3	21	0.875
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	14	32	0.695652174
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	4	30	0.882352941
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	10	48	0.827586207
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	7	30	0.810810811
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	3	25	0.892857143
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	10	31	0.756097561
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	4	29	0.878787879
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	4	32	0.888888889
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	8	27	0.771428571
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	5	21	0.807692308
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	7	29	0.805555556
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	1	26	0.962962963
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	3	27	0.9
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	2	37	0.948717949
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	15	29	0.659090909
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	4	31	0.885714286
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	6	37	0.860465116
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	2	25	0.925925926
0.155555556	0.444444444	0.35	0.6	0.288888889	0.05	200	10	31	0.756097561
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	5	17	0.772727273
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	2	22	0.916666667
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	20	0.833333333
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	11	22	0.666666667
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	6	18	0.75
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	5	22	0.814814815
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	13	23	0.638888889
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	6	29	0.828571429
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	22	0.846153846
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	2	18	0.9
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	1	24	0.96
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	8	25	0.757575758
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	29	0.878787879
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	2	13	0.866666667
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	7	20	0.740740741
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	32	0.888888889
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	8	22	0.733333333
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	3	18	0.857142857
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	19	0.826086957
0.181481481	0.518518519	0.35	0.7	0.337037037	0.05	200	4	21	0.84
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	19	0.826086957
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	7	26	0.787878788
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	6	15	0.714285714
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	28	0.875
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	1	21	0.954545455
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	3	23	0.884615385
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	27	0.870967742
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	3	21	0.875
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	1	19	0.95
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	8	23	0.741935484
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	7	14	0.666666667
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	3	12	0.8
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	10	21	0.677419355
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	25	0.862068966
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	6	19	0.76
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	23	0.851851852
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	4	19	0.826086957
0.207407407	0.592592593	0.35	0.8	0.385185185	0.05	200	2	20	0.909090909
